file,sample_id,change_count,changes
cdr_0_5/two_person_conversation/cdr_0_5_voice2_female_medicine_routine_0552.json,cdr_0_5_voice2_female_medicine_routine_0552,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice2_female_medicine_routine_0586.json,cdr_0_5_voice2_female_medicine_routine_0586,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_clinic_0466.json,cdr_0_5_voice3_male_clinic_0466,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_daily_life_0314.json,cdr_0_5_voice3_male_daily_life_0314,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_daily_life_0320.json,cdr_0_5_voice3_male_daily_life_0320,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_daily_life_0379.json,cdr_0_5_voice3_male_daily_life_0379,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_daily_life_0415.json,cdr_0_5_voice3_male_daily_life_0415,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_daily_life_0433.json,cdr_0_5_voice3_male_daily_life_0433,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_daily_life_0449.json,cdr_0_5_voice3_male_daily_life_0449,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_daily_life_0462.json,cdr_0_5_voice3_male_daily_life_0462,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_family_0328.json,cdr_0_5_voice3_male_family_0328,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_family_0360.json,cdr_0_5_voice3_male_family_0360,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_family_0382.json,cdr_0_5_voice3_male_family_0382,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_family_0495.json,cdr_0_5_voice3_male_family_0495,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_family_0511.json,cdr_0_5_voice3_male_family_0511,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_family_0520.json,cdr_0_5_voice3_male_family_0520,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_family_0549.json,cdr_0_5_voice3_male_family_0549,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_family_0593.json,cdr_0_5_voice3_male_family_0593,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_home_0038.json,cdr_0_5_voice3_male_home_0038,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_home_0309.json,cdr_0_5_voice3_male_home_0309,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_home_0324.json,cdr_0_5_voice3_male_home_0324,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_home_0362.json,cdr_0_5_voice3_male_home_0362,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_home_0448.json,cdr_0_5_voice3_male_home_0448,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_home_0474.json,cdr_0_5_voice3_male_home_0474,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_home_0492.json,cdr_0_5_voice3_male_home_0492,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_home_0538.json,cdr_0_5_voice3_male_home_0538,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_home_0548.json,cdr_0_5_voice3_male_home_0548,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_market_0398.json,cdr_0_5_voice3_male_market_0398,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_market_0468.json,cdr_0_5_voice3_male_market_0468,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_market_0478.json,cdr_0_5_voice3_male_market_0478,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_market_0487.json,cdr_0_5_voice3_male_market_0487,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_market_0508.json,cdr_0_5_voice3_male_market_0508,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_medicine_routine_0025.json,cdr_0_5_voice3_male_medicine_routine_0025,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_medicine_routine_0034.json,cdr_0_5_voice3_male_medicine_routine_0034,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_medicine_routine_0490.json,cdr_0_5_voice3_male_medicine_routine_0490,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_medicine_routine_0509.json,cdr_0_5_voice3_male_medicine_routine_0509,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice3_male_medicine_routine_0519.json,cdr_0_5_voice3_male_medicine_routine_0519,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_clinic_0307.json,cdr_0_5_voice4_female_clinic_0307,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_clinic_0308.json,cdr_0_5_voice4_female_clinic_0308,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_clinic_0349.json,cdr_0_5_voice4_female_clinic_0349,11,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; marked_transcript:traditional:时->時; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers; spoken_transcript:traditional:时->時
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_clinic_0372.json,cdr_0_5_voice4_female_clinic_0372,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_clinic_0414.json,cdr_0_5_voice4_female_clinic_0414,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_clinic_0455.json,cdr_0_5_voice4_female_clinic_0455,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_clinic_0540.json,cdr_0_5_voice4_female_clinic_0540,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_daily_life_0359.json,cdr_0_5_voice4_female_daily_life_0359,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_daily_life_0390.json,cdr_0_5_voice4_female_daily_life_0390,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_family_0339.json,cdr_0_5_voice4_female_family_0339,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_family_0541.json,cdr_0_5_voice4_female_family_0541,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_family_0587.json,cdr_0_5_voice4_female_family_0587,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_family_0599.json,cdr_0_5_voice4_female_family_0599,11,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; marked_transcript:traditional:时->時; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers; spoken_transcript:traditional:时->時
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_home_0321.json,cdr_0_5_voice4_female_home_0321,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_home_0422.json,cdr_0_5_voice4_female_home_0422,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_home_0443.json,cdr_0_5_voice4_female_home_0443,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_home_0516.json,cdr_0_5_voice4_female_home_0516,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_home_0527.json,cdr_0_5_voice4_female_home_0527,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_market_0526.json,cdr_0_5_voice4_female_market_0526,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_market_0583.json,cdr_0_5_voice4_female_market_0583,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_medicine_routine_0350.json,cdr_0_5_voice4_female_medicine_routine_0350,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_medicine_routine_0370.json,cdr_0_5_voice4_female_medicine_routine_0370,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_medicine_routine_0392.json,cdr_0_5_voice4_female_medicine_routine_0392,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_medicine_routine_0440.json,cdr_0_5_voice4_female_medicine_routine_0440,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_medicine_routine_0454.json,cdr_0_5_voice4_female_medicine_routine_0454,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_medicine_routine_0457.json,cdr_0_5_voice4_female_medicine_routine_0457,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0_5/two_person_conversation/cdr_0_5_voice4_female_medicine_routine_0535.json,cdr_0_5_voice4_female_medicine_routine_0535,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_1/one_person_description/cdr_1_voice1_male_clinic_0055.json,cdr_1_voice1_male_clinic_0055,6,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; speech_rate_target:promoted_to_top_level; spoken_transcript:rebuilt_from_marked_without_markers
cdr_1/one_person_description/cdr_1_voice1_male_clinic_0608.json,cdr_1_voice1_male_clinic_0608,6,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; speech_rate_target:promoted_to_top_level; spoken_transcript:rebuilt_from_marked_without_markers
cdr_1/one_person_description/cdr_1_voice1_male_daily_life_0742.json,cdr_1_voice1_male_daily_life_0742,6,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; speech_rate_target:promoted_to_top_level; spoken_transcript:rebuilt_from_marked_without_markers
